,name,relation,name2
4120,鼻基底凹陷,therapeutics,从腹部或大腿内侧等，脂肪堆积较多的地方抽取脂肪，再将脂肪进行离心提纯后，注入到凹陷的鼻基底处，
4121,鼻基底凹陷,treatmentway,一次手术
4122,鼻基底凹陷,painperception,轻微疼痛
4123,鼻基底凹陷,typeandcrowd,nan
4124,鼻基底凹陷,Keywords,"自体脂肪填充鼻基底,脂肪垫鼻基底"
4125,鼻基底凹陷,Features,通过填充鼻基底，可增加面部的立体感
4126,鼻基底凹陷,DegreeLevel,5
4127,鼻基底凹陷,SafeLevel,4
4128,鼻基底凹陷,ComplexLevel,4
4129,鼻基底凹陷,TreatmentCycle,1-2次
4130,"体毛过重,毛发茂盛",aestheticstandard,皮肤光泽度好，纹理细賦，滋润光洚，皮下脂防适中，具有弹性，表面光滑，无污浊、斑点、赘生物等瑕疵，肤色白皙、微红或稍黄。
4131,"体毛过重,毛发茂盛",applypeople,手脚毛发黑重者。
4132,"体毛过重,毛发茂盛",lengthofstay,无需住院
4133,"体毛过重,毛发茂盛",methods,1.治疗后，可以使用冰袋冰敷10-15分钟；2.当天避免治疗部位沾水、揉搓及蒸桑拿等；3.禁食辛辣刺激性食物；4.注意卫生，不要穿染色过深或不干净的内裤。5.建议每次治疗后一周内在治疗部位一天两次涂抹芦荟凝胶。6.新生的毛发不要自行处理，遵医嘱按疗程治疗。
4134,"体毛过重,毛发茂盛",name,脱手脚毛
4135,"体毛过重,毛发茂盛",Narcosis,无需麻醉或表麻
4136,"体毛过重,毛发茂盛",Notice,1、脱毛后，毛孔容易张开，建议在脱毛后第一天内避免洗澡、游泳，以防发炎。2、脱毛术后一天时间里不擦护肤之类的身体保养品，因为这些产品有可能给肌肤带来刺激。3、脱毛术后要注意防晒，因为是通过高温破坏毛囊而达到长久性脱毛的目的，被激光照射部位的皮肤会比较脆弱，日晒后容易引起色素沉着，虽然日后也会消失，但却需要一定时间。4、脱毛术后要多吃含维c的水果，或直接吃维c片。维c可以提高皮肤抵抗力，减少色素生成，不要吃有刺激性的食品。
4137,"体毛过重,毛发茂盛",operationadvantage,"1、靶向脱毛，只破坏毛囊部分，周围皮肤不受影响；
2、可使毛发失去再生能力，效果长期有效。"
4138,"体毛过重,毛发茂盛",operationcourse,3-6次一疗程，每次间隔1个月
4139,"体毛过重,毛发茂盛",operationdefect,"1、需多次治疗，才能实现持久维持；
2、有局限性，适合肤色浅毛发深的人；
3、瘢痕体质不适用，有留疤风险。"
4140,"体毛过重,毛发茂盛",operationrisk,1、瘢痕。2、红肿，过段时间会自行消退。3、少数人如肤色深、黄、偏黑的人脱毛后可能出现暂时性色素脱失或改变。
4141,"体毛过重,毛发茂盛",operationstandard,"持久脱毛,,脱手脚毛"
4142,"体毛过重,毛发茂盛",Population,手脚存在较重汗毛者
4143,"体毛过重,毛发茂盛",preparation,"1、治疗前不能暴晒皮肤，因为暴晒后进行脱毛可能会灼伤皮肤，导致皮肤发红、起泡；
2、治疗前注保证脱毛部位的皮肤清洁，确认皮肤上无创口、炎症等。"
4144,"体毛过重,毛发茂盛",price,100-2000元
4145,"体毛过重,毛发茂盛",recoveries,1-2天
4146,"体毛过重,毛发茂盛",recoverytips,术后皮肤微红，毛囊肿胀，治疗部位有烧灼感，部分人会有轻微瘙痒症状毛囊萎缩，随后毛发数量减少，毛干变细。
4147,"体毛过重,毛发茂盛",shortdescription,脱手脚毛发主要依靠激光的方法达到治疗的目的，它是基于激光的选择性的光热动力学原理，通过调节激光波长能量脉宽，使得激光穿过皮肤表层，到达毛发根部毛囊，毛囊吸收了光能，并转化为破坏毛囊组织的热能，从而使治疗部位的毛囊失去再生能力，达到一个长效脱手脚部位毛的目的。
4148,"体毛过重,毛发茂盛",stitches,无需拆线
4149,"体毛过重,毛发茂盛",surgicalcomplications,术后可能出现水疱、色素沉着和色素减退。
4150,"体毛过重,毛发茂盛",surgicalmaterials,手术常用材料
4151,"体毛过重,毛发茂盛",surgicalsite,"手,脚"
4152,"体毛过重,毛发茂盛",swellingtime,1-2天
4153,"体毛过重,毛发茂盛",taboocrowd,"1、需要脱毛的区域患有脓疱、丘疹或其他皮肤病变；
2、患有牛皮癣、湿疹或其他慢性皮肤病；
3、近期有过暴晒史、日光浴或有晒伤者；
4、最近六个月内使用或曾使用过异维甲酸者。"
4154,"体毛过重,毛发茂盛",technicalmean,光电
4155,"体毛过重,毛发茂盛",therapeutics,1.接通电源，预热机器。2.治疗区的准备：治疗前要剃净毛发，并清洁局部，去除油脂和污垢。3.设置治疗参数，并进行试验治疗。4.得到最佳参数，完成整个治疗。5.交代有关术后注意事项。
4156,"体毛过重,毛发茂盛",treatmentway,多次治疗
4157,"体毛过重,毛发茂盛",painperception,无痛/轻微疼痛
4158,"体毛过重,毛发茂盛",typeandcrowd,手脚毛发黑重者。
4159,"体毛过重,毛发茂盛",Keywords,手脚脱毛
4160,"体毛过重,毛发茂盛",Features,利用激光快速脱手脚毛，快捷、持久有效
4161,"体毛过重,毛发茂盛",DegreeLevel,0
4162,"体毛过重,毛发茂盛",SafeLevel,0
4163,"体毛过重,毛发茂盛",ComplexLevel,0
4164,"体毛过重,毛发茂盛",TreatmentCycle,3-6次/疗程
4165,nan,aestheticstandard,唇与下巴之间(即颏唇沟)有较明显的美学凹陷，标准颏唇沟深约4mm。下巴与颈之间有明显的弧度。在闭嘴静止无表情状态下，唇珠位于鼻尖与下巴突出点的连线(直线)以内，或者唇珠、鼻尖、下巴突出点在同一直线上，下巴到下颌缘之间线条衔接柔顺流畅。
4166,nan,applypeople,无下巴、短下巴、下巴轻度后缩者； 一字下巴、方下巴者； 下巴不对称者； 下巴不翘者； 希望通过非手术的方法进行下巴塑形者。
4167,nan,lengthofstay,无需住院
4168,nan,methods,"1、注射后12小时内，避免接触注射区域； 
2、保持注射部位清洁干燥，不要洗热水浴，不做剧烈运动； 
3、注射后当天冰敷一次，时间不超过30分钟； 
4、注射后不要触摸和按压，避免面部肌肉频繁运动，以保持注射部位填充物的均匀分布；
5、一周内禁烟酒及辛辣刺激性食物；不可服用阿司匹林等，抗凝类药物； 
6、避免暴露在阳光及射线下或接触高热环境，例如桑拿、温泉等； 
7、尽量避免注射区域及周边部涂抹外用药物和化妆品，以及其他刺激性物品；
8、一个月内注射部位禁止热敷、挤压或按摩注射部位； 
9、保持面部放松，勿做过多的面部表情；
10、如玻尿酸代谢导致形态不满意者，可在三个月后进行二次注射； 如有任何不适，请及时到院复诊。"
4169,nan,name,玻尿酸垫下巴
4170,nan,Narcosis,无需麻醉/表麻
4171,nan,Notice,"术前注意事项：
1、身体健康，无重要脏器的器质性病变，如：无心脏病，无肝炎、肾炎、肺炎等疾病。
2、无口腔感染源，如：龋齿、牙周炎、口腔溃疡等。
3、女性手术应避开月经期。
4、还应做术前血、尿的常规化验检查，胸透和心电图等常规健康检查。
5、常规拍摄面部正侧位照片，以备术后对比和疗效评定，有条件的可以做三维头颅CT.拍摄上颌骨X线片了解上颌窦发育程度。个别病例应取面模，准确测量需要削除的骨量。
6、术前3日用复方硼砂溶液漱口 ，必要时可行口腔洁治。如外切口需要用1：1000新洁尔灭泡头。
7、术前应停止吸烟。阿司匹林、避孕药和某些抗炎药物会引起出血增加，故术前一段时间应停用这些药物。
术后注意事项：
1、玻尿酸垫下巴后会有轻微发红，肿胀，搔痒，依个人体质表皮触感颗粒现象这是正常现象。
2、注射后一周内勿去按压施打部位，并搭配保湿工作，以促进成效；打玻尿酸垫下巴注射后6小时内请避免接触注射区域。
3、此段时间可轻柔使用水及肥皂清洁，轻微的卸妆。
4、初期肿胀发红消除前，请避免在极热(三温暖或日光浴)或极冷的地方(如游泳等) 。
5、不可服用阿司匹林和避孕药或其他类似药物，会有增加注射区域瘀青或流血的可能性。"
4172,nan,operationadvantage,1、时长：操作时间短，可快速看到下巴改善效果，无需等待；<br>2、效果：柔软逼真，改善下巴，效果可逆，不满意可溶掉；<br>3、疼痛：痛感小，一般无需麻醉，对疼痛敏感者可敷表麻；<br>4、恢复：仅有细小针眼和红肿，无恢复期，不影响工作生活；<br>5、其他：不同价位玻尿酸产品丰富，满足不同消费需；
4173,nan,operationcourse,每6-12个月重复治疗
4174,nan,operationdefect,注射在下巴的玻尿酸更容易被吸收，效果维持时间较短。
4175,nan,operationrisk,"1、注射后局部皮肤可能有颗粒感。 
2、注射后局部可能会发红。 
3、注射过浅或未注意防晒可发生色素沉着。"
4176,nan,operationstandard,nan
4177,nan,Population,无下巴、短下巴、下巴轻度后缩者； 一字下巴、方下巴者； 下巴不对称者； 下巴不翘者； 希望通过非手术的方法进行下巴塑形者。
4178,nan,preparation,1、注射前一周，停止饮酒。<br>2、建议在注射前至少3-4天内，避开月经期。<br>3、注射前不化妆，任何化妆品和护肤品都需要清洁干净，建议使用洁面乳彻底清洁皮肤。<br>4、注射部位，无局部感染病灶。
4179,nan,price,2000-15000元
4180,nan,recoveries,5-7天
4181,nan,recoverytips,"1、0-3天，注射部位肿胀，发红，发硬，有时会有轻度的淤青。
2、4-7天，此期消肿比较快，轻度肿胀，变化比较明显，淤青基本吸收，下巴形态基本固定，组织肿胀消失，少许回缩。
3、8-180天，肿胀逐渐吸收，效果从较为明显到效果良好。
4、181-365天，形态效果稳定，3个月之后玻尿酸逐渐开始代谢。"
4182,nan,shortdescription,玻尿酸垫下巴，是通过注射的方式，将玻尿酸注入下巴（颏部）后进行塑形，来实现下巴的延长、挺翘、美化脸型的目的。 
4183,nan,stitches,无需拆线
4184,nan,surgicalcomplications,"1、注射后局部皮肤可能有颗粒感。 
2、注射后局部可能会发红。 
3、注射过浅或未注意防晒可发生色素沉着。"
4185,nan,surgicalmaterials,玻尿酸，注射针管
4186,nan,surgicalsite,下巴
4187,nan,swellingtime,4-7天
4188,nan,taboocrowd,1、局部有炎症或感染性疾病者，例如痤疮、皮疹等。<br>2、孕期或哺乳期女性。<br>3、凝血机制异常，或在2周内接受过抗凝治疗的求美者。<br>4、对注射材料或注射制剂内的某种成分过敏者。<br>5、有严重过敏史及多次过敏史的求美者。<br>6、曾注射不明填充剂，且仍然没有消退者。
4189,nan,technicalmean,注射
4190,nan,therapeutics,"玻尿酸注射不需要手术切开皮肤组织，而是通过针剂注射的方式将玻尿酸填充到下巴部达到隆下巴的效果。
1、清洁治疗部位。
2、治疗部位涂抹表面麻醉膏或打局部麻醉针。
3、治疗部位消毒。
4、注射玻尿酸。
5、注射完成后医生均匀按摩注射部位，捏出想要的下巴部形状。"
4191,nan,treatmentway,玻尿酸注射
4192,nan,painperception,轻度疼痛
4193,nan,typeandcrowd,"医生建议：
玻尿酸垫下巴适合下巴存在轻中度短小者，不能改变骨骼畸形造成的下巴后缩情况。
具体还需根据您的下巴形态，面部基础、个人气质进行综合评估、设计，请务必与医生深入沟通了解哦。"
4194,nan,Keywords,"玻尿酸丰下巴,玻尿酸注射下巴,玻尿酸下巴塑形,玻尿酸填充下巴"
4195,nan,Features,微创快速改善下巴形态，塑造小V脸
4196,nan,DegreeLevel,5
4197,nan,SafeLevel,5
4198,nan,ComplexLevel,2
4199,nan,TreatmentCycle,nan
4200,"酒窝不明显,无酒窝",aestheticstandard,酒窝已足以以假乱真
4201,"酒窝不明显,无酒窝",applypeople,1、面颊部皮肤光滑、平坦且色泽正常者。 2、面颊部周围皮肤无疤痕者。
4202,"酒窝不明显,无酒窝",lengthofstay,nan
4203,"酒窝不明显,无酒窝",methods,1、术前需要禁止烟酒约一周时间，停用阿司匹林、维生素E及其他扩张血管的药物。 2、术后需要注意口腔卫生，最初几天最好每次饭后及睡前用硼酸漱口液或生理盐水类溶液漱口，每天  5-6次最为适宜。 3、术后在饮食上也应稍加注意，避免刺激性食物。 4、尽量避免碰撞伤口，以免伤口裂开。 5、遵照医生交代的注意事项。
4204,"酒窝不明显,无酒窝",name,酒窝成形术
4205,"酒窝不明显,无酒窝",Narcosis,局麻
4206,"酒窝不明显,无酒窝",Notice,"1、术前需要禁止烟酒约一周时间，停用阿司匹林、维生素E及其他扩张血管的药物；
2、术后需要注意口腔卫生，最初几天最好每次饭后及睡前用硼酸漱口液或生理盐水类溶液漱口，每天5-6次最为适宜；
3、术后在饮食上也应稍加注意，避免刺激性食物；
4、尽量避免碰撞伤口，以免伤口裂开；
5、遵照医生交代的注意事项。"
4207,"酒窝不明显,无酒窝",operationadvantage,1、切开法：适应人群广泛，尤其是面颊脂肪较多者，术后效果可长久保持；2、埋线法：手术操作简单，损伤小、恢复快。
4208,"酒窝不明显,无酒窝",operationcourse,1次
4209,"酒窝不明显,无酒窝",operationdefect,1、切开法：创伤较大，恢复期长；2、埋线法：效果具有不确定性，后期可能会消失。
4210,"酒窝不明显,无酒窝",operationrisk,感染、出血
4211,"酒窝不明显,无酒窝",operationstandard,酒窝
4212,"酒窝不明显,无酒窝",Population,双颊酒窝不明显，或无酒窝者。
4213,"酒窝不明显,无酒窝",preparation,1、术前两周勿服用含有阿司匹林的药物，阿司匹林会使得血小板凝固功能降低；2、术前一周禁止饮酒，术前三天需戒烟；3、患有高血压、糖尿病等慢性疾病者，术前需要和主治医生沟通后再确认手术是否进行；4、女性需避开生理期、妊娠期或哺乳期；5、术前需清洁面部和口腔。
4214,"酒窝不明显,无酒窝",price,2000-9000元
4215,"酒窝不明显,无酒窝",recoveries,3-6个月
4216,"酒窝不明显,无酒窝",recoverytips,手术之后不要过度的担心，心情的愉快对于快速的恢复是很有利的
4217,"酒窝不明显,无酒窝",shortdescription,酒窝成形术是指在在面颊特定的部位，用手术的方式人工形成真皮和笑肌粘连从而形成酒窝。手术效果可长久维持，且操作简单、恢复快，并发症少。
4218,"酒窝不明显,无酒窝",stitches,5-7天
4219,"酒窝不明显,无酒窝",surgicalcomplications,1、由于切口在口内，进食等均增加了感染的可能；2、由于切口位于腮腺导管开口处周边，术中有可能损伤到此处； 3、术中有损伤血管的可能性。
4220,"酒窝不明显,无酒窝",surgicalmaterials,常规外科手术材料
4221,"酒窝不明显,无酒窝",surgicalsite,面颊
4222,"酒窝不明显,无酒窝",swellingtime,术后两周左右
4223,"酒窝不明显,无酒窝",taboocrowd,1、面部皮肤存在毛囊炎、痤疮、瘢痕疙瘩、其他畸形等情况的人群；2、面颊部软组织萎陷，老年性颊部凹陷者；3、患有慢性疾病，或身体脏器病变，未控制良好者；4、瘢痕体质、过敏体质者，凝血异常者。
4224,"酒窝不明显,无酒窝",technicalmean,手术
4225,"酒窝不明显,无酒窝",therapeutics,1、缝扎法  2、导入法  3、切开法  4、结扎法  5、口内切开法
4226,"酒窝不明显,无酒窝",treatmentway,nan
4227,"酒窝不明显,无酒窝",painperception,轻度疼痛
4228,"酒窝不明显,无酒窝",typeandcrowd,nan
4229,"酒窝不明显,无酒窝",Keywords,"酒窝再造术,人造酒窝"
4230,"酒窝不明显,无酒窝",Features,通过手术使面颊皮肤与肌肉形成粘连，从而形成酒窝。
4231,"酒窝不明显,无酒窝",DegreeLevel,4
4232,"酒窝不明显,无酒窝",SafeLevel,4
4233,"酒窝不明显,无酒窝",ComplexLevel,3
4234,"酒窝不明显,无酒窝",TreatmentCycle,1次
4235,"体毛过重,毛发茂盛",aestheticstandard,脱掉一切阻挡美的烦恼。
4236,"体毛过重,毛发茂盛",applypeople,自身内分泌系统紊乱所导致的手臂汗毛浓密者； 因遗传或者种族原因导致的手臂汗毛浓密者。
4237,"体毛过重,毛发茂盛",lengthofstay,无需住院
4238,"体毛过重,毛发茂盛",methods,"1、治疗后，可以使用冰袋冰敷10-15分钟。
2、当天避免治疗部位沾水、揉搓及蒸桑拿等。
3、禁食辛辣刺激性食物； 多注意防晒，避免晒伤导致色素沉着。
4、使用修复产品，干痒禁止搔抓；多吃含维C的水果或吃维C片； 禁止使用美白产品。
5、多注意补水和防晒，避免晒伤导致色素沉着。
6、注意脱毛部位的清洁卫生。
7、尽量使用对皮肤刺激较小的清洁品或护肤品。
8、注意保湿和防晒，避免晒伤导致色素沉着。
9、新生的毛发不要自行处理，遵医嘱按疗程治疗。"
4239,"体毛过重,毛发茂盛",name,手臂脱毛
4240,"体毛过重,毛发茂盛",Narcosis,无需麻醉/表麻
4241,"体毛过重,毛发茂盛",Notice,"1、24小时不要在手臂上使用刺激性皮肤护理产品。
2、如果治疗区域为红色，皮肤可能变得脆弱，不涂防晒产品，不涂抹操作区域，可以适当冷（而不是冰）。3、小结皮可能在术后各个部位形成，不要用手抓伤，以免引起感染。4、在极少数情况下，术后反应可能严重（如红色或水疱），应尽可能避免擦伤，并使用抗生素软膏防止感染。5、避免在手术后至少3周和整个治疗过程中晒伤。"
4242,"体毛过重,毛发茂盛",operationadvantage,"1、靶向脱毛，只破坏毛囊部分，周围皮肤不受影响；
2、可使毛发失去再生能力，效果长期有效。"
4243,"体毛过重,毛发茂盛",operationcourse,3-6次一疗程，每次间隔1个月
4244,"体毛过重,毛发茂盛",operationdefect,"1、需多次治疗，才能实现持久维持；
2、有局限性，适合肤色浅毛发深的人；
3、瘢痕体质不适用，有留疤风险。"
4245,"体毛过重,毛发茂盛",operationrisk,"1、毛发变粗
2、色素沉着
3、毛囊发炎、角化粗糙"
4246,"体毛过重,毛发茂盛",operationstandard,"持久脱毛,手臂脱毛"
4247,"体毛过重,毛发茂盛",Population,"1、自身内分泌紊乱所导致的手臂汗毛浓密者；
2、因遗传或种族原因导致手臂汗毛浓密者。"
4248,"体毛过重,毛发茂盛",preparation,"1、治疗前不能暴晒皮肤，因为暴晒后进行脱毛可能会灼伤皮肤，导致皮肤发红、起泡；
2、治疗前注保证脱毛部位的皮肤清洁，确认皮肤上无创口、炎症等。"
4249,"体毛过重,毛发茂盛",price,100-2000元
4250,"体毛过重,毛发茂盛",recoveries,无恢复期
4251,"体毛过重,毛发茂盛",recoverytips,"1、0-1天，皮肤微红，毛囊肿胀，治疗部位有烧灼感。
2、2-7天，无明显症状，表皮残留点状毛干，部分人会有轻微瘙痒症状。
3、8-15天，毛囊萎缩，毛发数量减少。
4、16-30天，新生出的毛发减少，毛干变细。"
4252,"体毛过重,毛发茂盛",shortdescription,脱手臂毛可拖过机械、化学、激光、蜡脱等方法进行，从而达到手臂脱毛的目的。目前脱毛治疗主要以激光脱毛为准，依据选择性的光热动力学原理，通过合理调节激光波长能量脉宽，激光便能穿过皮肤表层到达毛发的根部毛囊，光能被吸收并转化为破坏毛囊组织的热能，从而使毛发失去再生能力。
4253,"体毛过重,毛发茂盛",stitches,无需拆线
4254,"体毛过重,毛发茂盛",surgicalcomplications,毛发变粗，色素沉着。
4255,"体毛过重,毛发茂盛",surgicalmaterials,常用手术材料
4256,"体毛过重,毛发茂盛",surgicalsite,手臂
4257,"体毛过重,毛发茂盛",swellingtime,无
4258,"体毛过重,毛发茂盛",taboocrowd,"1、需要脱毛的区域患有脓疱、丘疹或其他皮肤病变；
2、患有牛皮癣、湿疹或其他慢性皮肤病；
3、近期有过暴晒史、日光浴或有晒伤者；
4、最近六个月内使用或曾使用过异维甲酸者。"
4259,"体毛过重,毛发茂盛",technicalmean,光电
4260,"体毛过重,毛发茂盛",therapeutics,"1、激光脱毛　　
原理：毛囊中的的麦拉宁色素会吸收激光的能量，通过所产生的热能交换来破坏毛囊，而使毛发停止生长。
2、光子脱毛术
光子脱毛是采用强脉冲光源的选择性光热解原理，利用毛囊中的黑色素细胞对特定波段的光的吸收，使毛囊产生热，从而选择性地破坏毛囊，在避免对周围组织损伤的同时达到去除毛发的效果。"
4261,"体毛过重,毛发茂盛",treatmentway,光子脱毛、冰点脱毛、激光脱毛
4262,"体毛过重,毛发茂盛",painperception,无痛/轻微疼痛
4263,"体毛过重,毛发茂盛",typeandcrowd,nan
4264,"体毛过重,毛发茂盛",Keywords,nan
4265,"体毛过重,毛发茂盛",Features,利用激光达到持久性祛除手臂汗毛，使皮肤变得更加光滑细嫩
4266,"体毛过重,毛发茂盛",DegreeLevel,0
4267,"体毛过重,毛发茂盛",SafeLevel,0
4268,"体毛过重,毛发茂盛",ComplexLevel,0
4269,"体毛过重,毛发茂盛",TreatmentCycle,3-6次/疗程
4270,"唇部色素沉着,唇色苍白",aestheticstandard,口唇是面部器官中活动最大的软组织结构。口唇在容貌美中的优势首先是色彩美，由于红唇皮肤极薄，没有角质层和色素，所以能透出血管中血液的颜色，加之该处血运丰富，表现为唇色红润、敏感而醒目。理想而美的唇，应该是口唇轮廓清晰，唇峰、唇谷明显，唇珠突出，唇峰高，口角微翘，唇红缘线条流畅富于动感。唇红表面光滑无褶皱及脱皮，色泽红润，丰满富有魅力。男性以轮廓清晰的方唇为美，女性以充盈饱满为美。
4271,"唇部色素沉着,唇色苍白",applypeople,唇部不理想或因外伤有瘢痕者
4272,"唇部色素沉着,唇色苍白",lengthofstay,无需住院
4273,"唇部色素沉着,唇色苍白",methods,1、术后24小时内做间断冷敷，抗生素，并局部涂抹。2、术后7天内禁吃热、烫及辛辣食物，多食水果、蔬菜。3、饭后用淡盐水漱口，保持口腔及唇部清洁。4、脱痂时任其自然脱落，切勿用手剥脱。
4274,"唇部色素沉着,唇色苍白",name,半永久纹唇
4275,"唇部色素沉着,唇色苍白",Narcosis,局麻
4276,"唇部色素沉着,唇色苍白",Notice,1、半永久纹唇应遵循宁淡勿浓、宁窄勿宽的原则；2、半永久纹唇的形状和颜色的选择要因人的年龄、肤色、职业、气质而异；3、半永久纹唇使用的器械应严格消毒，避免造成感染及其它传染病。
4277,"唇部色素沉着,唇色苍白",operationadvantage,1、可根据自身的喜好，选择适合的颜色。2、色泽自然，从植物中提取染料，不易脱色或变色。3、安全性高，使用一次性刺针和植物色料，可有效降低炎症和感染的几率；4、色料保存在表皮内，可随着表皮细胞的慢慢更新被逐步代谢。
4278,"唇部色素沉着,唇色苍白",operationcourse,1次，但3个月后需补色一次
4279,"唇部色素沉着,唇色苍白",operationdefect,1、效果非永久性，维持时间在1-2年；2、纹绣后会出现结痂创面；3、结痂脱落后会出现有一定的掉色，可能需要二次补充。
4280,"唇部色素沉着,唇色苍白",operationrisk,1.色料过敏；2.可能产生角质层脱落现象；3.唇部或有增生疤痕现象，症状：发红，突起，出现在半年以后；4.有可能局部感染。
4281,"唇部色素沉着,唇色苍白",operationstandard,半永久妆
4282,"唇部色素沉着,唇色苍白",Population,"1、唇红线不明显、规则，希望加深唇线，突出唇部立体感者；
2、唇色苍白、唇部色素沉着者；
3、先天性唇裂修复后唇缘对位不整齐，或留有疤痕者。"
4283,"唇部色素沉着,唇色苍白",preparation,1、女性需要避开生理期、妊娠期、哺乳期等；2、患有慢性疾病，或皮肤过敏，创口恢复缓慢者不宜接受；3、纹绣前确认对纹绣颜料是否敏感；4、保证面部皮肤清洁，不可化妆，确认纹绣部位皮肤无创伤、炎症等。
4284,"唇部色素沉着,唇色苍白",price,500-4000元
4285,"唇部色素沉着,唇色苍白",recoveries,5-7天
4286,"唇部色素沉着,唇色苍白",recoverytips,视个人情况而定
4287,"唇部色素沉着,唇色苍白",shortdescription,半永久纹唇是在原唇基础上，先绘出理想的唇形，再用纹绣工具将适当颜色植染于皮肤表层，使唇色一致，改善无光泽嘴唇，达到提亮唇色的目的；半永久纹唇的效果维持时间通常在1～2年。
4288,"唇部色素沉着,唇色苍白",stitches,无需拆线
4289,"唇部色素沉着,唇色苍白",surgicalcomplications,有可能产生角质层脱落的现象
4290,"唇部色素沉着,唇色苍白",surgicalmaterials,1、精细剪刀：用于修剪面部软组织。2、精细镊子：用于协助修剪面部软组织。3、手术刀：用于手术切口及修剪皮肤及软组织。 4、纹式钳：用于夹取手术用物及协助修剪面部软组织。
4291,"唇部色素沉着,唇色苍白",surgicalsite,嘴唇
4292,"唇部色素沉着,唇色苍白",swellingtime,1-3天
4293,"唇部色素沉着,唇色苍白",taboocrowd,1、唇部有感染、或患有唇炎、湿疹等皮肤疾病者；2、疤痕体质者，或对染料有过敏反应者；3、患有慢性疾病者，凝血功能异常者。
4294,"唇部色素沉着,唇色苍白",technicalmean,纹绣
4295,"唇部色素沉着,唇色苍白",therapeutics,采用纹刺的方法，刺破的皮肤，用文色液来改变唇部的明暗关系勾画唇线及唇着色，以达到纠正和美化唇部的效果。
4296,"唇部色素沉着,唇色苍白",treatmentway,纹绣
4297,"唇部色素沉着,唇色苍白",painperception,轻度疼痛
4298,"唇部色素沉着,唇色苍白",typeandcrowd,nan
4299,"唇部色素沉着,唇色苍白",Keywords,"漂唇,韩式纹唇,半永久唇"
4300,"唇部色素沉着,唇色苍白",Features,提亮唇色，改善唇部的无光泽感，让人显得更精神。
4301,"唇部色素沉着,唇色苍白",DegreeLevel,0
4302,"唇部色素沉着,唇色苍白",SafeLevel,0
4303,"唇部色素沉着,唇色苍白",ComplexLevel,0
4304,"唇部色素沉着,唇色苍白",TreatmentCycle,1次
4305,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",aestheticstandard,鼻子的长度为面长的1/3，符合三庭五眼比例关系。·鼻额角（鼻背与眉间所形成的角度）理想为130-140°；鼻面角（即鼻梁与面部平面的交角）理想为30-33°，鼻尖角（鼻尖上下小叶之间的夹角）理想为85-95°；鼻唇角（即鼻小柱与上唇间的交角）理想为90-100°。
4306,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",applypeople,短鼻、鼻尖低平，需要抬高鼻尖者； 鼻小柱短小者； 有鼻孔外露、朝天鼻问题，而鼻中隔软骨发育较好者。 
4307,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",lengthofstay,无需住院
4308,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",methods,"1、自体鼻中隔软骨隆鼻尖后严禁用手碰触手术切口，并避免切口沾水；
2、自体鼻中隔软骨垫鼻尖后尽量减少活动，防止假体位置移动；
3、术后应用抗生素3-5天预防感染；
4、鼻内缝线5-7天拆除。隆鼻尖后会出现局部肿胀，四天后可以逐渐消退，避免负重，从而加重肿胀。
5、自体软骨鼻中隔隆鼻尖后两个月内避免暴晒和暴力冲击；
6、术后忌口，禁食辛辣刺激性食品；
7、自体鼻中隔软骨隆鼻尖后两周严禁性生活；
8、自体鼻中隔软骨隆鼻尖后两周严禁吸烟。"
4309,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",name,鼻中隔软骨隆鼻
4310,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",Narcosis,局麻/全麻
4311,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",Notice,"1、自体软骨隆鼻后严禁用手碰触手术切口，并避免切口沾水。
2、尽量减少活动，防止假体位置移动。
3、应用抗生素3-5天预防感染。
4、鼻内缝线5—7天拆除。隆鼻尖后会出现局部肿胀，四天后可以逐渐消退，避免负重，从而加重肿胀。
5、自体软骨隆鼻后两个月内避免暴晒和暴力冲击。
6、忌口，禁食辛辣刺激性食品。
7、自体软骨隆鼻后两周严禁性生活。
8、自体软骨隆鼻后两周严禁吸烟。"
4312,"低鼻,短鼻,歪鼻,鼻尖过短,鼻头肥大,鼻翼肥厚,鼻孔过大,朝天鼻",operationadvantage,"1、鼻中隔软骨属于鼻部组织的一部分，使用鼻中隔可避免异体组织移植后的排异、过敏等反应，安全性高；
2、手术只用做一个切口，就可以完成软骨取出和隆鼻改善的操作，创伤减少；
3、术后的伤口隐蔽，疤痕不明显；
4、取鼻中隔隆鼻既可有效改善鼻梁、鼻小柱等部位，还可同事改善鼻中隔弯曲（歪鼻）的问题。"
